Accession	Country	Region	PMID	gb_lab_construct	Multiple_locations
AB062227	JPN				
AB062228	JPN				
AB062229	JPN				
AB062230	JPN				
AB062231	JPN				
AB062232	JPN				
AB062233	JPN				
AB062234	JPN				
AB062235	JPN				
AB062236	JPN				
AB062237	JPN				
AB062238	JPN				
AB062239	JPN				
AB062240	JPN				
AB062241	JPN				
AB062242	JPN				
AB062243	JPN				
AB062244	JPN				
AB062245	JPN				
AB062246	JPN				
AB062247	JPN				
AB062248	JPN				
AB062249	JPN				
AB062250	JPN				
AB062251	JPN				
AB062252	JPN				
AB062253	JPN				
AB062254	JPN				
AB062255	JPN				
AB062256	JPN				
AB062257	JPN				
AB062258	JPN				
AB062259	JPN				
AB062260	JPN				
AB062261	JPN				
AB062262	JPN				
AB062263	JPN				
AB062264	JPN				
AB062265	JPN				
AB062266	JPN				
AB062267	JPN				
AB062268	JPN				
AB062269	JPN				
AB062270	JPN				
AB062271	JPN				
AB062272	JPN				
AB072043	JPN				
AB072044	JPN				
AB072045	JPN				
AB072046	JPN				
AB072047	JPN				
AB072048	JPN				
AB072049	JPN				
AB072050	JPN				
AB072051	JPN				
AB072052	JPN				
AB072053	JPN				
AB072054	JPN				
AB072055	JPN				
AB072056	JPN				
AB072057	JPN				
AB072058	JPN				
AB072059	JPN				
AB072060	JPN				
AB072061	JPN				
AB072062	JPN				
AB072063	JPN				
AB072064	JPN				
AB072065	JPN				
AB072066	JPN				
AB072067	JPN				
AB072068	JPN				
AB072069	JPN				
AB072070	JPN				
AB072071	JPN				
AB072072	JPN				
AB072073	JPN				
AB072074	JPN				
AB072075	JPN				
AB072076	JPN				
AB072077	JPN				
AB072078	JPN				
AB072079	JPN				
AB072080	JPN				
AB072081	JPN				
AB072082	JPN				
AB072083	JPN				
AB072084	JPN				
AB072085	JPN				
AB072086	JPN				
AB072087	JPN				
AB072088	JPN				
AB072089	JPN				
AB072090	JPN				
AB072091	JPN				
AB072092	JPN				
AB072093	JPN				
AB072094	JPN				
AB072095	JPN				
AB072096	JPN				
AB072097	JPN				
AB072098	JPN				
AB072099	JPN				
AB072100	JPN				
AB072101	JPN				
AB072102	JPN				
AB072103	JPN				
AB072104	JPN				
AB072105	JPN				
AB072106	JPN				
AB072107	JPN				
AB072108	JPN				
AB072109	JPN				
AB072110	JPN				
AB072111	JPN				
AB072112	JPN				
AB072113	JPN				
AB077701	JPN				
AB077702	JPN				
AB077703	JPN				
AB077704	JPN				
AB077705	JPN				
AB077706	JPN				
AB077707	JPN				
AB077708	JPN				
AB077709	JPN				
AB077710	JPN				
AB077711	JPN				
AB077712	JPN				
AB077713	JPN				
AB077714	JPN				
AB077715	JPN				
AB077716	JPN				
AB077717	JPN				
AB077718	JPN				
AB077719	JPN				
AB077720	JPN				
AB077721	JPN				
AB077722	JPN				
AB077723	JPN				
AB077724	JPN				
AB077725	JPN				
AB077726	JPN				
AB077727	JPN				
AB077728	JPN				
AB077729	JPN				
AB077730	JPN				
AB077731	JPN				
AB077732	JPN				
AB077733	JPN				
AB077734	JPN				
AB077735	JPN				
AB077736	JPN				
AB077737	JPN				
AB077738	JPN				
AB077739	JPN				
AB077740	JPN				
AB077741	JPN				
AB077742	JPN				
AB077743	JPN				
AB077744	JPN				
AB077745	JPN				
AB077746	JPN				
AB077747	JPN				
AB285035	JPN				
AB285036	JPN				
AB285037	JPN				
AB285038	JPN				
AB285039	JPN				
AB285040	JPN				
AB285041	JPN				
AB285042	JPN				
AB285043	JPN				
AB285044	JPN				
AB285045	JPN				
AB285046	JPN				
AB285047	JPN				
AB285048	JPN				
AB285049	JPN				
AB285050	JPN				
AB285051	JPN				
AB285052	JPN				
AB285053	JPN				
AB285054	JPN				
AB285055	JPN				
AB285056	JPN				
AB285057	JPN				
AB285058	JPN				
AB285059	JPN				
AB285060	JPN				
AB285061	JPN				
AB285062	JPN				
AB285063	JPN				
AB285064	JPN				
AB285065	JPN				
AB285066	JPN				
AB285067	JPN				
AB285068	JPN				
AB285069	JPN				
AB285070	JPN				
AB285071	JPN				
AB285072	JPN				
AB285073	JPN				
AB285074	JPN				
AB285075	JPN				
AB285076	JPN				
AB285077	JPN				
AB285078	JPN				
AB285079	JPN				
AB285080	JPN				
AB285081	JPN				
AB100806	JPN				
AB100807	JPN				
AB100808	JPN				
AB100809	JPN				
AB100810	JPN				
AB100811	JPN				
AB100812	JPN				
AB100813	JPN				
AB100814	JPN				
AB100815	JPN				
AB100816	JPN				
AB100817	JPN				
AB100818	JPN				
AB100819	JPN				
AB100820	JPN				
AB100821	JPN				
AB100822	JPN				
AB100823	JPN				
AB100824	JPN				
AB100825	JPN				
AB100826	JPN				
AB100827	JPN				
AB100828	JPN				
AB100829	JPN				
AB207766	JPN				
AB207767	JPN				
AB207768	JPN				
AB207769	JPN				
AB207770	JPN				
AB207771	JPN				
AB207772	JPN				
AB207773	JPN				
AB207774	JPN				
AB207775	JPN				
AB207776	JPN				
AB207777	JPN				
AB207778	JPN				
AB207779	JPN				
AB207780	JPN				
AB207781	JPN				
AB207782	JPN				
AB207783	JPN				
AB207784	JPN				
AB207785	JPN				
AB207786	JPN				
AB207787	JPN				
AB207788	JPN				
AB207789	JPN				
AB207790	JPN				
AB207791	JPN				
AB207792	JPN				
AB207793	JPN				
AB207794	JPN				
AB207795	JPN				
AB207796	JPN				
AB207797	JPN				
AB207798	JPN				
AB207799	JPN				
AB207800	JPN				
AB207801	JPN				
AF547436	USA				
AF547437	USA				
AF547438	USA				
AF547439	USA				
AF547440	USA				
AF547441	USA				
AF547442	USA				
AF547443	USA				
AF547444	USA				
AF547445	USA				
AF547446	USA				
AF547447	USA				
AF547448	USA				
AF547449	USA				
AF547450	USA				
AF547451	USA				
AF547452	USA				
AF547453	USA				
AF547454	USA				
AF547455	USA				
AF547456	USA				
AF547457	USA				
AF547458	USA				
AF547459	USA				
AF547460	USA				
AF547461	USA				
AF547462	USA				
AF547463	USA				
AF547464	USA				
AF547465	USA				
AF547466	USA				
AF547467	USA				
AF547468	USA				
AF547469	USA				
AF547470	USA				
AF547471	USA				
AF547472	USA				
AF547473	USA				
AF547474	USA				
AF547475	USA				
AF547476	USA				
AF547477	USA				
AF547478	USA				
AF547479	USA				
AF547480	USA				
AF547481	USA				
AF547482	USA				
AF547483	USA				
AF547484	USA				
AF547485	USA				
AF547486	USA				
AF547487	USA				
AF547488	USA				
AF547489	USA				
AF547490	USA				
AF547491	USA				
AF547492	USA				
AF547493	USA				
AF547494	USA				
AF547495	USA				
AF547496	USA				
AF547497	USA				
AF547498	USA				
AF547499	USA				
AF547500	USA				
AF547501	USA				
AF547502	USA				
AF547503	USA				
AF547504	USA				
AF547505	USA				
AF547506	USA				
AF547507	USA				
AF547508	USA				
AF547509	USA				
AF547510	USA				
AF547511	USA				
AF547512	USA				
AF547513	USA				
AF547514	USA				
AF547515	USA				
AF547516	USA				
AF547517	USA				
AF547518	USA				
AF547519	USA				
AF547520	USA				
AF547521	USA				
AF547522	USA				
AF547523	USA				
AF547524	USA				
AF547525	USA				
AF547526	USA				
AF547527	USA				
AF547528	USA				
AF547529	USA				
AF547530	USA				
AF547531	USA				
AF547532	USA				
AF547533	USA				
AF547534	USA				
AF547535	USA				
AF547536	USA				
AF547537	USA				
AF547538	USA				
AF547539	USA				
AF547540	USA				
AF547541	USA				
AF547542	USA				
AF547543	USA				
AF547544	USA				
AF547545	USA				
AF547546	USA				
AF547547	USA				
AF547548	USA				
AF547549	USA				
AF547550	USA				
AF547551	USA				
AF547552	USA				
AF547553	USA				
AF547554	USA				
AF547555	USA				
AF547556	USA				
AF547557	USA				
AF547558	USA				
AF547559	USA				
AF547560	USA				
AF547561	USA				
AF547562	USA				
AF547563	USA				
AF547564	USA				
AF547565	USA				
AF547566	USA				
AF547567	USA				
AF547568	USA				
AF547569	USA				
AF547570	USA				
AF547571	USA				
AF547572	USA				
AF547573	USA				
AF547574	USA				
AF547575	USA				
AF547576	USA				
AF547577	USA				
AF547578	USA				
AF547579	USA				
AF547580	USA				
AF547581	USA				
AF547582	USA				
AF547583	USA				
AF547584	USA				
AF547585	USA				
AF547586	USA				
AF547587	USA				
AF547588	USA				
AF547589	USA				
AF547590	USA				
AF547591	USA				
AF547592	USA				
AF547593	USA				
AF547594	USA				
AF547595	USA				
AF547596	USA				
AF547597	USA				
AF547598	USA				
AF547599	USA				
AF547600	USA				
AF547601	USA				
AF547602	USA				
AF547603	USA				
AF547604	USA				
AF547605	USA				
AF547606	USA				
AF547607	USA				
AF547608	USA				
AF547609	USA				
AF547610	USA				
AF547611	USA				
AF547612	USA				
AF547613	USA				
AF547614	USA				
AF547615	USA				
AF547616	USA				
AF547617	USA				
AF547618	USA				
AF547619	USA				
AM397933	FRA				
AM397934	FRA				
AM397935	FRA				
AM397936	FRA				
AM397937	FRA				
AM397938	FRA				
AM397939	FRA				
AM397940	FRA				
AM397941	FRA				
AM397942	FRA				
AM397943	FRA				
AM397944	FRA				
AM397945	FRA				
AM397946	FRA				
AM397947	FRA				
AM397948	FRA				
AM397949	FRA				
AM397950	FRA				
AM397951	FRA				
AM397952	FRA				
AM397953	FRA				
AM397954	FRA				
AM397955	FRA				
AM397956	FRA				
AM397957	FRA				
AM397958	FRA				
AM397959	FRA				
AM397960	FRA				
AM397961	FRA				
AM397962	FRA				
AM397963	FRA				
AM397964	FRA				
AM397965	FRA				
AM397966	FRA				
AM397967	FRA				
AM397968	FRA				
AM397969	FRA				
AM397970	FRA				
AM397971	FRA				
AM397972	FRA				
AM397973	FRA				
AM397974	FRA				
AM397975	FRA				
AM397976	FRA				
AM397977	FRA				
AM397978	FRA				
AM397979	FRA				
AM397980	FRA				
AM397981	FRA				
AM397982	FRA				
AM397983	FRA				
AM397984	FRA				
AM397985	FRA				
AM397986	FRA				
AM397987	FRA				
AM397988	FRA				
AM397989	FRA				
AM397990	FRA				
AM397991	FRA				
AM397992	FRA				
AM397993	FRA				
AM397994	FRA				
AM397995	FRA				
AM397996	FRA				
AM397997	FRA				
AM397998	FRA				
AM397999	FRA				
AM398000	FRA				
AM398001	FRA				
AM398002	FRA				
AM398003	FRA				
AM398004	FRA				
AM398005	FRA				
AM398006	FRA				
AM398007	FRA				
AM398008	FRA				
AM398009	FRA				
AM398010	FRA				
AM398011	FRA				
AM398012	FRA				
AM398013	FRA				
AM398014	FRA				
AM398015	FRA				
AM398016	FRA				
AM398017	FRA				
AM398018	FRA				
AM398019	FRA				
AM398020	FRA				
AM398021	FRA				
AM398022	FRA				
AM398023	FRA				
AM398024	FRA				
AM398025	FRA				
AM398026	FRA				
AM398027	FRA				
AM398028	FRA				
AM398029	FRA				
AM398030	FRA				
AM398031	FRA				
AM398032	FRA				
AM398033	FRA				
AM398034	FRA				
AM398035	FRA				
AM398036	FRA				
AM398037	FRA				
AM398038	FRA				
AM398039	FRA				
AM398040	FRA				
AM398041	FRA				
AM398042	FRA				
AM398043	FRA				
AM398044	FRA				
AM398045	FRA				
AM398046	FRA				
AM398047	FRA				
AM398048	FRA				
AM398049	FRA				
AM398050	FRA				
AM398051	FRA				
AM398052	FRA				
AM398053	FRA				
AM398054	FRA				
AM398055	FRA				
AM398056	FRA				
AM398057	FRA				
AM398058	FRA				
AM398059	FRA				
AM398060	FRA				
AM398061	FRA				
AM398062	FRA				
AM398063	FRA				
AM398064	FRA				
AM398065	FRA				
AM398066	FRA				
AM398067	FRA				
AM398068	FRA				
AM398069	FRA				
AM398070	FRA				
AM398071	FRA				
AM398072	FRA				
AM398073	FRA				
AM398074	FRA				
AM398075	FRA				
AM398076	FRA				
AM398077	FRA				
AM398078	FRA				
AM398079	FRA				
AM398080	FRA				
AM398081	FRA				
AM398082	FRA				
AM398083	FRA				
AM398084	FRA				
AM398085	FRA				
AM398086	FRA				
AM398087	FRA				
AM398088	FRA				
AM398089	FRA				
AM398090	FRA				
AM398091	FRA				
AM398092	FRA				
AM398093	FRA				
AM398094	FRA				
AM398095	FRA				
AM398096	FRA				
AM398097	FRA				
AM398098	FRA				
AM398099	FRA				
AM398100	FRA				
AM398101	FRA				
AM398102	FRA				
AM398103	FRA				
AM398104	FRA				
AM398105	FRA				
AM398106	FRA				
AM398107	FRA				
AM398108	FRA				
AM398109	FRA				
AM398110	FRA				
AM398111	FRA				
AM398112	FRA				
AM398113	FRA				
AM398114	FRA				
AM398115	FRA				
AM398116	FRA				
AM398117	FRA				
AM398118	FRA				
AM398119	FRA				
AM398120	FRA				
AM398121	FRA				
AM398122	FRA				
AM398123	FRA				
AM398124	FRA				
AM398125	FRA				
AM398126	FRA				
AM398127	FRA				
AM398128	FRA				
AM398129	FRA				
AM398130	FRA				
AM398131	FRA				
AM398132	FRA				
AM398133	FRA				
AM398134	FRA				
AM398135	FRA				
AM398136	FRA				
AM398137	FRA				
AM398138	FRA				
AM398139	FRA				
AM398140	FRA				
AM398141	FRA				
AM398142	FRA				
AM398143	FRA				
AM398144	FRA				
AM398145	FRA				
AM398146	FRA				
AM398147	FRA				
AM398148	FRA				
AM398149	FRA				
AM398150	FRA				
AM398151	FRA				
AM398152	FRA				
AM398153	FRA				
AM398154	FRA				
AM398155	FRA				
AM398156	FRA				
AM398157	FRA				
AM398158	FRA				
AM398159	FRA				
AM398160	FRA				
AM398161	FRA				
AM398162	FRA				
AM398163	FRA				
AM398164	FRA				
AM398165	FRA				
AM398166	FRA				
AM398167	FRA				
AM398168	FRA				
AM398169	FRA				
AM398170	FRA				
AM398171	FRA				
AM398172	FRA				
AM398173	FRA				
AM398174	FRA				
AM398175	FRA				
AM398176	FRA				
AM398177	FRA				
AM398178	FRA				
AM398179	FRA				
AM398180	FRA				
AM398181	FRA				
AM398182	FRA				
AM398183	FRA				
AM398184	FRA				
AM398185	FRA				
AM398186	FRA				
AM398187	FRA				
AM398188	FRA				
AM398189	FRA				
AM398190	FRA				
AM398191	FRA				
AM398192	FRA				
AM398193	FRA				
AM398194	FRA				
AM398195	FRA				
AM398196	FRA				
AM398197	FRA				
AM398198	FRA				
AM398199	FRA				
AM398200	FRA				
AM398201	FRA				
AM398202	FRA				
AM398203	FRA				
AM398204	FRA				
AM398205	FRA				
AM398206	FRA				
AM398207	FRA				
AM398208	FRA				
AM398209	FRA				
AM398210	FRA				
AM398211	FRA				
AM398212	FRA				
AM398213	FRA				
AM398214	FRA				
AM398215	FRA				
AM398216	FRA				
AM398217	FRA				
AM398218	FRA				
AM398219	FRA				
AM398220	FRA				
AM398221	FRA				
AM398222	FRA				
AM398223	FRA				
AM398224	FRA				
AM398225	FRA				
AM398226	FRA				
AM398227	FRA				
AM398228	FRA				
AM398229	FRA				
AM398230	FRA				
AM398231	FRA				
AM398232	FRA				
AM398233	FRA				
AM398234	FRA				
AM398235	FRA				
AM398236	FRA				
AM398237	FRA				
AM398238	FRA				
AM398239	FRA				
AM398240	FRA				
AM398241	FRA				
AM398242	FRA				
AM398243	FRA				
AM398244	FRA				
AM398245	FRA				
AM398246	FRA				
AM398247	FRA				
AM398248	FRA				
AM398249	FRA				
AM398250	FRA				
AM398251	FRA				
AM398252	FRA				
AM398253	FRA				
AM398254	FRA				
AM398255	FRA				
AM398256	FRA				
AM398257	FRA				
AM398258	FRA				
AM398259	FRA				
AM398260	FRA				
AM398261	FRA				
AM398262	FRA				
AM398263	FRA				
AM398264	FRA				
AM398265	FRA				
AM398266	FRA				
AM398267	FRA				
AM398268	FRA				
AM398269	FRA				
AM398270	FRA				
AM398271	FRA				
AM398272	FRA				
AM398273	FRA				
AM398274	FRA				
AM398275	FRA				
AM398276	FRA				
AM398277	FRA				
AM398278	FRA				
AM398279	FRA				
AM398280	FRA				
AM398281	FRA				
AM398282	FRA				
AM398283	FRA				
AM398284	FRA				
AM398285	FRA				
AM398286	FRA				
AM398287	FRA				
AM398288	FRA				
AM398289	FRA				
AM398290	FRA				
AM398291	FRA				
AM398292	FRA				
AM398293	FRA				
AM398294	FRA				
AM398295	FRA				
AM398296	FRA				
AM398297	FRA				
AM398298	FRA				
AM398299	FRA				
AM398300	FRA				
AM398301	FRA				
AM398302	FRA				
AM398303	FRA				
AM398304	FRA				
AM398305	FRA				
AM398306	FRA				
AM398307	FRA				
AM398308	FRA				
AM398309	FRA				
AM398310	FRA				
AM398311	FRA				
AM398312	FRA				
AM398313	FRA				
AM398314	FRA				
AM398315	FRA				
AM398316	FRA				
AM398317	FRA				
AM398318	FRA				
AM398319	FRA				
AM398320	FRA				
AM398321	FRA				
AM398322	FRA				
AM398323	FRA				
AM398324	FRA				
AM398325	FRA				
AM398326	FRA				
AM398327	FRA				
AM398328	FRA				
AM398329	FRA				
AM398330	FRA				
AM398331	FRA				
AM398332	FRA				
AM398333	FRA				
AM398334	FRA				
AM398335	FRA				
AM398336	FRA				
AM398337	FRA				
AM398338	FRA				
AM398339	FRA				
AM398340	FRA				
AM398341	FRA				
AM398342	FRA				
AM398343	FRA				
AM398344	FRA				
AM398345	FRA				
AM398346	FRA				
AM398347	FRA				
AM398348	FRA				
AM398349	FRA				
AM398350	FRA				
AM398351	FRA				
AM398352	FRA				
AM398353	FRA				
AM398354	FRA				
AM398355	FRA				
AM398356	FRA				
AM398357	FRA				
AM398358	FRA				
AM398359	FRA				
AM398360	FRA				
AM398361	FRA				
AM398362	FRA				
AM398363	FRA				
AM398364	FRA				
AM398365	FRA				
AM398366	FRA				
AM398367	FRA				
AM398368	FRA				
AM398369	FRA				
AM398370	FRA				
AM398371	FRA				
AM398372	FRA				
AM398373	FRA				
AM398374	FRA				
AM398375	FRA				
AM398376	FRA				
AM398377	FRA				
AM398378	FRA				
AM398379	FRA				
AM398380	FRA				
AM398381	FRA				
AM398382	FRA				
AM398383	FRA				
AM398384	FRA				
AM398385	FRA				
AM398386	FRA				
AM398387	FRA				
AM398388	FRA				
AM398389	FRA				
AM398390	FRA				
AM398391	FRA				
AM398392	FRA				
AM398393	FRA				
AM398394	FRA				
AM398395	FRA				
AM398396	FRA				
AM398397	FRA				
AM398398	FRA				
AM398399	FRA				
AM398400	FRA				
AM398401	FRA				
AM398402	FRA				
AM398403	FRA				
AM398404	FRA				
AM398405	FRA				
AM398406	FRA				
AM398407	FRA				
AM398408	FRA				
AM398409	FRA				
AM398410	FRA				
AM398411	FRA				
AM398412	FRA				
AM398413	FRA				
AM398414	FRA				
AM398415	FRA				
AM398416	FRA				
AM398417	FRA				
AM398418	FRA				
AM398419	FRA				
AM398420	FRA				
AM398421	FRA				
AM398422	FRA				
AM398423	FRA				
AM398424	FRA				
AM398425	FRA				
AM398426	FRA				
AM398427	FRA				
AM398428	FRA				
AM398429	FRA				
AM398430	FRA				
AM398431	FRA				
AM398432	FRA				
AM398433	FRA				
AM398434	FRA				
AM398435	FRA				
AM398436	FRA				
AM398437	FRA				
AM398438	FRA				
AM398439	FRA				
AM398440	FRA				
AM398441	FRA				
AM398442	FRA				
AM398443	FRA				
AM398444	FRA				
AM398445	FRA				
AM398446	FRA				
AM398447	FRA				
AM398448	FRA				
AM398449	FRA				
AM398450	FRA				
AM398451	FRA				
AM398452	FRA				
AM398453	FRA				
AM398454	FRA				
AM398455	FRA				
AM398456	FRA				
AM398457	FRA				
AM398458	FRA				
AM398459	FRA				
AM398460	FRA				
AM398461	FRA				
AM398462	FRA				
AM398463	FRA				
AM398464	FRA				
AM398465	FRA				
AM398466	FRA				
AM398467	FRA				
AM398468	FRA				
AM398469	FRA				
AM398470	FRA				
AM398471	FRA				
AM398472	FRA				
AM398473	FRA				
AM398474	FRA				
AM398475	FRA				
AM398476	FRA				
AM398477	FRA				
AM398478	FRA				
AM398479	FRA				
AM398480	FRA				
AM398481	FRA				
AM398482	FRA				
AM398483	FRA				
AM398484	FRA				
AM398485	FRA				
AM398486	FRA				
AM398487	FRA				
AM398488	FRA				
AM398489	FRA				
AM398490	FRA				
AM398491	FRA				
AM398492	FRA				
AM398493	FRA				
AM398494	FRA				
AM398495	FRA				
AM398496	FRA				
AM398497	FRA				
AM398498	FRA				
AM398499	FRA				
AM398500	FRA				
AM398501	FRA				
AM398502	FRA				
AM398503	FRA				
AM398504	FRA				
AM398505	FRA				
AM398506	FRA				
AM398507	FRA				
AM398508	FRA				
AM398509	FRA				
AM398510	FRA				
AM398511	FRA				
AM398512	FRA				
AM398513	FRA				
AM398514	FRA				
AM398515	FRA				
AM398516	FRA				
AM398517	FRA				
AM398518	FRA				
AM398519	FRA				
AM398520	FRA				
AM398521	FRA				
AM398522	FRA				
AM398523	FRA				
AM398524	FRA				
AM398525	FRA				
AM398526	FRA				
AM398527	FRA				
AM398528	FRA				
AM398529	FRA				
AM398530	FRA				
AM398531	FRA				
AM398532	FRA				
AM398533	FRA				
AM398534	FRA				
AM398535	FRA				
AM398536	FRA				
AM398537	FRA				
AM398538	FRA				
AM398539	FRA				
AM398540	FRA				
AM398541	FRA				
AM398542	FRA				
AM398543	FRA				
AM398544	FRA				
AM398545	FRA				
AM398546	FRA				
AM398547	FRA				
AM398548	FRA				
AM398549	FRA				
AM398550	FRA				
AM398551	FRA				
AM398552	FRA				
AM398553	FRA				
AM398554	FRA				
AM398555	FRA				
AM398556	FRA				
AM398557	FRA				
AM398558	FRA				
AM398559	FRA				
AM398560	FRA				
AM398561	FRA				
AM398562	FRA				
AM398563	FRA				
AM398564	FRA				
AM398565	FRA				
AM398566	FRA				
AM398567	FRA				
AM398568	FRA				
AM398569	FRA				
AM398570	FRA				
AM398571	FRA				
AM398572	FRA				
AM398573	FRA				
AM398574	FRA				
AM398575	FRA				
AM398576	FRA				
AM398577	FRA				
AM398578	FRA				
AM398579	FRA				
AM398580	FRA				
AM398581	FRA				
AM398582	FRA				
AM398583	FRA				
AM398584	FRA				
AM398585	FRA				
AM398586	FRA				
AM398587	FRA				
AM398588	FRA				
AM398589	FRA				
AM398590	FRA				
AM398591	FRA				
AM398592	FRA				
AM398593	FRA				
AM398594	FRA				
AM398595	FRA				
AM398596	FRA				
AM398597	FRA				
AM398598	FRA				
AM398599	FRA				
AM398600	FRA				
AM398601	FRA				
AM398602	FRA				
AM398603	FRA				
AM398604	FRA				
AM398605	FRA				
AM398606	FRA				
AM398607	FRA				
AM398608	FRA				
AM398609	FRA				
AM398610	FRA				
AM398611	FRA				
AM398612	FRA				
AM398613	FRA				
AM398614	FRA				
AM398615	FRA				
AM398616	FRA				
AM398617	FRA				
AM398618	FRA				
AM398619	FRA				
AM398620	FRA				
AM398621	FRA				
AM398622	FRA				
AM398623	FRA				
AM398624	FRA				
AM398625	FRA				
AM398626	FRA				
AM398627	FRA				
AM398628	FRA				
AM398629	FRA				
AM398630	FRA				
AM398631	FRA				
AM398632	FRA				
AM398633	FRA				
AM398634	FRA				
AM398635	FRA				
AM398636	FRA				
AM398637	FRA				
AM398638	FRA				
AM398639	FRA				
AM398640	FRA				
AM398641	FRA				
AM398642	FRA				
AM398643	FRA				
AM398644	FRA				
AM398645	FRA				
AM398646	FRA				
AM398647	FRA				
AM398648	FRA				
AM398649	FRA				
AM398650	FRA				
AM398651	FRA				
AM398652	FRA				
AM398653	FRA				
